Sapling.ID,Stem.Wood.Density,Modulus.Of.Elasticity,Branching.Distance,Branch.Diameter,Branch.Wood.Density,Vessel.Diameter,Lumen.Fraction,Ks,Kbranch,t.b2,Leaf.Area,Leaf.Mass.per.Area,Leaf.Thickness,Leaf.Carbon.Concentration,Leaf.Nitrogen.Concentration,Leaf.Phosphorus.Concentration,Carbon.13.isotope.ratio,Elevation,Total.Transmitted.Light ,Percent.Canopy.Opening,Summer.Max.Temp,Fall.Min.Temp,Mean.Summer.and.Fall.Temp,Slope,North.Aspect,East.Aspect,Soil.Humidity,Soil.pH,Soil.Total.Organic.Carbon,Soil.Total.Nitrogen,Soil.Phosphorus,Soil.Potassium,Soil.Calcium,Soil.Magnesium,Soil.Depth,Symmetric.Competition,Asymmetric.Competition,Species,Site.Name,Tree.Age,Tree.Height,julian.date.2011,Branch.Height
J4PRV2,0.656342412,1111.849979,10.2,6.555,0.51892647,3910.520484,0.10060871,25.20296094,478.0094085,0.028174179,9.170306122,42.76224282,0.1154,45.7882,2.978,15.72318036,-31.01688583,218,8.85,13.14,26.33,-14.67,12.43,0,0,0,0.109,NA,NA,NA,NA,NA,NA,NA,NA,5.023,6.540,PRV,La Clairière,26,250,185,1.9
J4PRV3,0.683908824,3475.941922,7.115384615,4.885,0.483467221,5717.961574,0.107006393,35.67960258,594.5781726,0.041249348,8.115360825,50.92798435,0.145,45.6298,3.2213,21.19685972,-30.76422844,218,1.4,2.69,26.33,-14.67,12.43,8.1,0.342020143,0.939692621,0.073,NA,NA,NA,NA,NA,NA,NA,NA,5.309,2.835,PRV,La Clairière,18,420,185,2.4
J4QUR9,0.656971714,3835.176363,23.5,7.37,0.550170317,21353.34958,0.084261639,137.3365968,1235.272952,0.056048054,77.95291667,59.3093053,0.1434,50.2415,3.3502,16.48772588,-29.91756615,218,3.6,8.26,26.33,-14.67,12.43,12.3,0.342020143,0.939692621,0.18,NA,NA,NA,NA,NA,NA,NA,NA,2.160,6.839,QUR,La Clairière,16,352,185,3.1
J4ULA3,0.731952191,3217.785374,20.25,4.375,0.544053573,6956.973609,0.116381538,171.8005775,1158.878139,0.029169279,29.61882353,61.26866857,0.1478,44.5931,2.6778,19.8296215,-27.87681305,218,5.3,7.92,26.33,-14.67,12.43,0,0,0,0.104333333,NA,NA,NA,NA,NA,NA,NA,NA,1.298,7.706,ULA,La Clairière,16,310,185,2.2
J5ACR3,0.594397993,5593.176704,21.25,4.88,0.515452453,6237.025416,0.074244439,27.40557278,456.8290296,0.016425904,55.14066667,39.70451331,0.1188,48.7512,2.3988,15.78388459,-32.12150421,153,3.855,7.375,26.17,-10.5,13.33,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1.955,11.961,ACR,Telephone Line,32,488,185,3.2
J5ACSA9,0.723323077,6602.978555,17.25,3.69,0.530142805,6907.860378,0.075120957,32.50329233,575.8848616,0.018784489,24.7225,35.79735059,0.0988,46.3495,2.3135,10.67441506,-30.9773201,153,2.66,4.32,26.17,-10.5,13.33,0,0,0,0.339666667,NA,NA,NA,NA,NA,NA,NA,NA,0.855,41.057,ACSA,Telephone Line,25,463,185,3.3
J5AMSP1,0.77445919,4011.390397,15.27272727,4.375,0.622961823,4025.748149,0.134595234,28.13518231,527.7396202,0.026221953,14.8782,41.63138014,0.1352,48.1989,2.7577,18.19586542,-29.16200172,153,2.15,4.93,26.17,-10.5,13.33,0,0,0,0.164,NA,NA,NA,NA,NA,NA,NA,NA,1.232,21.027,AMSP,Telephone Line,42,390,185,2.7
J5AMSP2,0.678441788,6789.838684,11.6,4.345,0.637525557,4643.775005,0.175326034,42.34076331,786.5750353,0.022809563,16.95157895,56.69398907,0.1412,49.3973,2.6126,11.2780498,-29.35551582,153,6.11,11.51,26.17,-10.5,13.33,0,0,0,0.039333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AMSP,Telephone Line,28,469,218,2.8
J5BEA4,0.571273885,2434.930007,5.75,4.105,0.494755896,7136.87314,0.058749125,32.44381828,632.5679962,0.022098517,35.66130435,26.34691116,0.0982,47.43,2.7724,13.29421935,-32.26276764,153,1.64,3.21,26.17,-10.5,13.33,0,0,0,0.033,5.06,10.42711245,0.258166939,10.81344515,185.2610723,1956.433748,142.9118157,24,0.955,35.865,BEA,Telephone Line,39,356.0335734,184,2.2
J5BEA5,0.679063361,18999.06969,6.545454545,4.315,0.533573027,7034.566095,0.075963646,44.61431839,849.3419993,0.022404663,16.29837838,29.26837357,0.107,45.2949,3.2224,15.75845406,-31.53,153,1.82,3.47,26.17,-10.5,13.33,0,0,0,0.429333333,5.27,14.20289098,0.494000686,14.00961686,136.6032536,3147.99132,160.3352401,28,7.548,48.390,BEA,Telephone Line,25,932.0900604,184,5.6
J5BEPA7,0.463585657,4249.350782,50,4.97,0.510231967,1988.891379,0.09670156,43.96819791,853.1394527,0.035111186,25.37047619,57.47212733,0.1472,47.0431,2.2755,14.34493841,-30.96282967,153,6.33,12.63,26.17,-10.5,13.33,0,0,0,0.184333333,4.89,5.590841048,0.223469388,16.70928737,119.8228199,1228.779896,79.1102191,23,0.847,3.151,BEPA,Telephone Line,21,360,184,2.7
J5BEPA8,0.685686275,3147.24807,9.615384615,4.25,0.608702956,4342.665343,0.035574393,10.9835978,211.9505556,0.037108649,26.59386364,35.32940784,0.1042,45.9321,2.577,8.628886651,-31.37706436,153,1.27,3.98,26.17,-10.5,13.33,0,0,0,0.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BEPA,Telephone Line,13,240,218,1.3
J5CAC7,0.679016393,21146.10189,24.66666667,6.845,0.436279494,34874.61175,0.098239723,199.7637998,514.1922124,0.052511451,176.988,33.13218975,0.099,45.6735,2.5203,16.99808887,-29.50600395,153,2.23,4.8,26.17,-10.5,13.33,0,0,0,0.026333333,NA,NA,NA,NA,NA,NA,NA,NA,6.344,29.753,CAC,Telephone Line,19,634.4275757,184,3.6
J5COA2,0.5421875,1847.276771,16.28571429,3.995,0.497014597,7086.3847,0.092298489,39.69111323,761.7050955,0.023914228,11.043,23.49904917,0.0982,51.398,2.7256,10.51755371,-32.11596855,153,1.1,2.02,26.17,-10.5,13.33,0,0,0,0.024,NA,NA,NA,NA,NA,NA,NA,NA,14.475,14.965,COA,Telephone Line,13,210,184,1.3
J5FRA9,0.717252396,6343.959183,12,6.21,0.479694435,11737.59681,0.237777342,654.6307655,867.889227,0.030540505,104.9993333,38.044686,0.1024,47.02697815,2.5618,10.43907836,-30.30227692,153,4.82,12.37,26.17,-10.5,13.33,0,0,0,0.039,5.21,7.440387614,0.219494359,17.07022862,117.2628225,1430.252374,88.51842084,38,0.346,8.613,FRA,Telephone Line,23,400,184,3.2
J5OSV10,0.756528926,5063.487092,8.484848485,5,0.574523358,5098.590301,0.114568583,49.68884758,961.9991308,0.038479262,20.64114754,24.6126232,0.0944,47.13897732,3.0448,12.94515672,-33.35920746,153,2.13,4,26.17,-10.5,13.33,0,0,0,0.292666667,NA,NA,NA,NA,NA,NA,NA,NA,0.817,39.060,OSV,Telephone Line,30,534.2025058,184,4.9
J5POT8,0.470781563,4846.272214,12.375,5.81,0.503245172,5353.99708,0.1946339,84.24471185,1577.522765,0.02611746,10.75842105,81.35609804,0.1494,51.3466,2.9588,11.54947823,-30.42448532,153,6.33,10.68,26.17,-10.5,13.33,0,0,0,0.010666667,5.92,4.465469105,0.192987641,12.8515141,121.4103937,1928.886031,86.83154038,15,2.218,6.629,POT,Telephone Line,15,523.3165799,184,4.2
J5PRS4,0.671841909,7952.378432,35.5,3.225,0.545358702,5653.580021,0.133243496,42.73810498,790.1937751,0.024525964,16.91533333,35.27371615,0.1352,46.8116,3.1033,15.24639629,-30.11278648,153,4.82,12.37,26.17,-10.5,13.33,0,0,0,0.21465,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,PRS,Telephone Line,NA,340,184,2.4
J5PRS5,0.750520538,3100.789594,14.75,4,0.587776432,3764.203517,0.107301516,27.60553887,523.9856517,0.040803503,13.88488372,41.42031656,0.1242,46.7619,2.756,17.22032273,-29.92379959,153,1.47,3.01,26.17,-10.5,13.33,0,0,0,0.083,4.98,10.11348091,0.378773585,21.20517535,152.9817352,2756.476725,178.2948238,19,0.174,18.164,PRS,Telephone Line,18,290,184,1.5
J5QUR11,0.712311757,9089.473795,24.33333333,6.805,0.536036448,24978.82434,0.150102458,431.1231197,1892.839687,0.029361167,124.285,45.2588808,0.1354,49.0867,2.5193,19.12025935,-30.94979439,153,2.45,2.85,26.17,-10.5,13.33,0,0,0,0.624333333,NA,NA,NA,NA,NA,NA,NA,NA,0.878,96.052,QUR,Telephone Line,66,678.3630512,184,5
J5SOA1,0.633933759,5849.96557,15.75,4.965,0.437291532,3082.283689,0.101755263,21.70560039,406.3643837,0.041086266,40.62769231,40.19615268,0.106,46.3416,2.2107,11.3735724,-32.27437576,153,1.96,3.98,26.17,-10.5,13.33,0,0,0,0.119666667,NA,NA,NA,NA,NA,NA,NA,NA,2.596,77.051,SOA,Telephone Line,29,370,184,2.4
J5TIA6,0.381930295,1292.88762,14.33333333,6.9,0.358282639,NA,NA,NA,NA,NA,78.105,36.41732283,0.14,42.67158583,3.5823,21.72829958,-28.2566436,153,3.82,4.97,26.17,-10.5,13.33,0,0,0,0.033333333,NA,NA,NA,NA,NA,NA,NA,24,1.190,2.323,TIA,Telephone Line,18,410,184,2.9
J5TIA7,0.363299663,1337.930639,12.71428571,6.625,0.367388376,4601.402015,0.184413677,71.67176062,1200.76859,0.018935985,101.005,34.9267638,0.1184,45.67670043,3.084,16.51678261,-30.6688369,153,1.89,4.1,26.17,-10.5,13.33,0,0,0,0.204666667,5.67,6.870671757,0.333769291,10.54102264,103.7164844,1351.80787,98.14811023,20,0.561,15.582,TIA,Telephone Line,15,330,184,2.5
J5ULA5,0.763480285,1712.500439,12.5,4.45,0.571745398,10567.92991,0.177722378,213.0835531,525.0187409,0.041311445,32.59384615,48.28660436,0.1344,43.7147,3.0456,14.68203813,-29.48796066,153,4.77,8.73,26.17,-10.5,13.33,0,0,0,0.475,NA,NA,NA,NA,NA,NA,NA,NA,0.282,51.763,ULA,Telephone Line,29,380,185,2.9
J5ULA6,0.700744186,3257.311807,12.75,4.51,0.506742047,13393.43685,0.278173319,281.8811402,175.4719295,0.028158498,31.6473913,33.20556678,0.1032,43.2108,3.4062,12.85012864,-32.31791992,153,1.64,2.36,26.17,-10.5,13.33,0,0,0,0.108666667,5.49,11.84529069,0.372537417,8.772643097,191.9012799,3057.490132,170.0794504,21,2.584,35.430,ULA,Telephone Line,14,350,184,2.8
J6ACR4,0.589468085,4498.168532,10.3,5.375,0.488251276,9490.82384,0.096989452,59.22798399,922.8193806,0.015621651,35.92228571,52.98740137,0.1278,50.0782,2.2811,15.86616851,-31.38768204,207,5.15,6.72,26.5,-11,13.26,0,0,0,0.477666667,4.93,24.17617976,0.952003023,12.68328043,275.4380184,2200.460952,136.00565,15,0.785,16.844,ACR,Rock Castle,21,397,191,2.8
J6ACSA12,0.773209877,13138.13826,11.27777778,4.795,0.551150206,7146.942336,0.110107918,49.66739308,741.3845378,0.020691363,43.366,37.01056127,0.1154,48.8333,2.3982,15.79577958,-31.70200882,207,3.27,4.8,26.5,-11,13.26,17.3,-0.866025404,0.5,0.096666667,4.61,7.095078693,0.222074747,18.24433947,102.3254832,519.932757,49.58173231,55,3.267,33.374,ACSA,Rock Castle,52,702,191,5.7
J6AMSP3,0.769461827,4503.008679,13.42857143,4.28,0.595292205,NA,NA,NA,NA,NA,29.132,36.45475765,0.1266,46.089,2.4591,18.9754454,-31.11941895,207,2.59,4.08,26.5,-11,13.26,0,0,0,0.294,NA,NA,NA,NA,NA,NA,NA,26,0.707,17.334,AMSP,Rock Castle,28,306,191,2
J6CAC10,0.759313984,5450.891706,28.66666667,7.8095,0.429817971,16332.32962,0.151882404,141.3763608,228.4056765,0.03801739,222.9928571,32.72366187,0.0948,47.06833925,3.2607,17.82995024,-30.17911751,207,2.39,2.91,26.5,-11,13.26,17.3,-0.866025404,0.5,0.068333333,4.76,7.446203559,0.258468208,24.43632101,141.274037,1189.668452,77.02816695,25,0.585,19.701,CAC,Rock Castle,42,560,191,3.5
J6CAC9,0.718778626,6316.801088,57,6.7,0.429602426,29131.8498,0.139587309,260.1050358,400.3460196,0.035013241,136.6355556,50.12523176,0.1254,45.93960375,2.8391,10.39285974,-30.60407478,207,4.5,6.18,26.5,-11,13.26,0,0,0,0.471333333,5.19,23.16436469,0.8681002,12.31907321,255.6621338,3493.321232,165.7364341,9,0.582,16.861,CAC,Rock Castle,15,288,191,1.3
J6COA3,0.509863014,1013.258935,13.125,6.18,0.364187184,4886.764823,0.104301314,33.17087847,371.9354577,0.030762015,20.89974359,28.29135433,0.1032,44.127,3.3505,15.62126025,-31.79162514,207,3.96,4.8,26.5,-11,13.26,8.5,-0.99756405,-0.069756474,0.226333333,4.43,18.06922389,1.027154336,23.68326189,283.1892335,1392.763374,92.34492944,17,0.736,27.827,COA,Rock Castle,27,293,191,2
J6OSV12,0.783042394,6820.342444,9.105263158,3.52,0.572165989,8658.453652,0.133172587,95.15954814,1830.048261,0.021792345,14.09166667,27.98006252,0.0828,44.3507,2.6215,10.65216287,-32.55139908,207,3.065,4.825,26.5,-11,13.26,17.3,-0.866025404,0.5,0.078666667,5.05,6.114226049,0.201474443,22.58091076,104.4024876,317.6403,36.24415417,55,0.510,21.978,OSV,Rock Castle,30,540,191,3.9
J6PRV4,0.657004831,7275.072863,10,4.745,0.521801198,4623.260142,0.107708324,26.44668732,475.8483608,0.023557979,10.00337662,35.26082102,0.1084,45.3609,2.7585,15.12448404,-31.02600868,207,2.86,3.59,26.5,-11,13.26,9,-0.99756405,-0.069756474,0.822666667,5.24,16.55679895,0.751946928,45.92172321,186.1819062,3017.937672,132.0168944,26,2.062,27.247,PRV,Rock Castle,15,343,191,1.7
J6QUR13,0.708980514,5625.345322,22.8,6.815,0.46054409,31725.51322,0.162395096,373.6807165,1252.178412,0.016408853,69.32666667,41.61114393,0.1304,49.5241,2.8485,17.10596603,-32.08694847,207,4.49,5.58,26.5,-11,13.26,0,0,0,0.201666667,4.573333333,8.642804673,0.379144728,8.533624364,95.96699786,734.3702251,58.50211072,14,0.530,16.164,QUR,Rock Castle,24,369,191,2.9
J6SOA2,0.662378559,4129.90118,18.33333333,4.4,0.48235983,3501.673905,0.170074385,35.79621718,555.5703449,0.032758684,30.92833333,45.91259363,0.1112,48.139,2.1979,18.72493223,-31.60685692,207,4.31,6.76,26.5,-11,13.26,0,0,0,0.262666667,4.78,18.28992798,0.769776876,16.15146124,173.0840097,947.5682331,83.73948286,17,4.075,4.337,SOA,Rock Castle,29,509,191,3.7
J6TIA9,0.264828078,404.5644567,11.44444444,6.84,0.342303137,NA,NA,NA,NA,NA,60.26,28.40631772,0.1476,47.0413,3.1216,22.00164604,-31.18409904,207,2.77,4.2,26.5,-11,13.26,14.3,-0.939692621,0.342020143,0.084666667,NA,NA,NA,NA,NA,NA,NA,55,1.364,17.246,TIA,Rock Castle,10,193,191,1.3
J6ULA7,0.712096333,3222.467574,10.91666667,5.04,0.471924505,15815.5355,0.234438619,483.4050606,1175.157722,0.025211648,25.1992,32.95342709,0.2094,42.38873881,3.8208,17.31458072,-31.73543198,207,3.44,5.68,26.5,-11,13.26,0,0,0,0.451333333,4.66,21.66454946,1.010989011,12.48710339,338.3655551,1063.189856,107.9421762,15,1.889,29.018,ULA,Rock Castle,13,440,191,3.1
J7ACR6,0.675207234,2453.161129,17.5,4.475,0.555642818,5167.323283,0.081732591,28.99091028,506.6910323,0.025391652,25.61142857,31.26394467,0.1036,48.64664335,2.7148,12.22236199,-32.03806145,146,3.84,6.44,26.5,-10.75,13.47,8.5,-0.866025404,-0.5,0.148333333,5.01,12.07938806,0.463493085,17.20544096,175.2116223,2954.9432,151.3487766,24,0.548,29.834,ACR,La Guérite,15,310,176,2.3
J7ACSA14,0.757370518,8309.250324,28.33333333,5.415,0.51887766,3824.6964,0.069837868,27.872413,442.7450607,0.03273155,90.88230769,40.50039358,0.093,48.2345,2.5292,11.76196729,-30.44270241,146,2.65,6.16,26.5,-10.75,13.47,29.6,-0.275637356,-0.961261696,0.126666667,5.08,25.09764519,1.215767635,126.1528054,297.8794592,4490.554668,254.8610632,12,4.988,20.785,ACSA,La Guérite,25,466,176,3.5
J7AMSP5,0.845558739,6377.380638,22.75,3.28,0.631201053,5881.543482,0.222053508,67.92825036,1304.144352,0.022738907,13.55470588,29.85722345,0.1112,45.5019,2.6518,13.74656174,-32.33752289,146,1.51,3.55,26.5,-10.75,13.47,14.1,-1,1.23E-16,0.475333333,NA,NA,NA,NA,NA,NA,NA,26,3.503,7.919,AMSP,La Guérite,14,264,176,1.8
J7AMSP6,0.770398406,13059.59241,20.66666667,3.375,0.575028573,5469.907828,0.161745537,50.53631581,947.3615729,0.019442089,27.15583333,49.31414368,0.1494,47.1215,3.3376,11.41227151,-31.33732613,146,3.27,6.8,26.5,-10.75,13.47,24.3,0.5,-0.866025404,0.102,4.21,19.61207665,0.831547619,32.08051945,190.0296038,1128.92087,90.94579843,14,0.392,47.629,AMSP,La Guérite,33,665,176,4.5
J7BEPA10,0.548694316,4337.000113,6.4375,5.09,0.675992946,4576.553709,0.116169535,44.17605074,852.3360794,0.016965288,21.05974359,40.82402932,0.1416,49.0577,2.1928,10.31952795,-31.4463311,146,4.77,5.84,26.5,-10.75,13.47,10.9,-0.882947593,0.469471563,0.346,NA,NA,NA,NA,NA,NA,NA,NA,0.607,27.962,BEPA,La Guérite,17,278,176,1.3
J7BEPO8,0.490704846,2444.918117,16,4.92,0.492570463,7420.613385,0.115149861,55.10446482,1060.48,0.019853664,12.2355,49.97752442,0.1242,49.703,3.6819,20.08140897,-29.54391708,146,5.29,7.67,26.5,-10.75,13.47,8.1,-0.99756405,0.069756474,0.410666667,NA,NA,NA,NA,NA,NA,NA,NA,0.185,18.134,BEPO,La Guérite,19,490,176,3.6
J7BEPO9,0.558563536,1890.732127,27.85714286,4.975,0.492422715,10639.80353,0.164201703,128.1564238,2491.663707,0.016823818,17.6074359,49.87694593,0.137,52.5132,3.5695,13.7927638,-31.72890266,146,1.4,2.32,26.5,-10.75,13.47,15.6,-0.984807753,-0.173648178,0.195,6.07,9.84007292,0.293600796,15.7894996,180.1112448,2899.785067,113.5291343,15,3.464,5.830,BEPO,La Guérite,14,364,176,2.8
J7CAC12,0.801639344,4167.713381,27,6.69,0.409179437,41534.74267,0.150217879,394.4235938,2302.305072,0.035348691,315.1444444,35.2078412,0.1172,44.631,2.8727,12.47193278,-30.49359169,146,3.45,5.65,26.5,-10.75,13.47,25.7,-0.275637356,-0.961261696,0.092666667,NA,NA,NA,NA,NA,NA,NA,21,0.830,26.291,CAC,La Guérite,22,407,176,2.9
J7CAC13,0.835005793,5415.101063,21.25,8.255,0.46374823,22433.89582,0.136961691,194.422301,426.4359286,0.035862697,180.8075,60.85201112,0.16425,42.41369301,2.5296,10.72557439,-29.60578186,146,4.59,7.17,26.5,-10.75,13.47,7.4,-0.984807753,-0.173648178,0.079333333,6.32,11.28967728,0.546852647,5.612353786,270.6734536,3714.677737,165.4150458,20,0.250,7.503,CAC,La Guérite,19,535,176,3.7
J7FAG10,0.767136564,3050.225946,24,3.715,0.602588259,6850.221746,0.136020217,60.74354924,1137.057049,0.01684143,52.206875,34.41835965,0.1006,47.2233,2.6086,11.98374332,-30.73808968,146,3.17,6.68,26.5,-10.75,13.47,8,-0.984807753,-0.173648178,0.106333333,6.38,8.585283395,0.327073552,6.468299443,281.584878,3398.659805,153.5746544,43,0.361,13.410,FAG,La Guérite,31,387,176,3.1
J7FRA13,0.738243513,6274.966323,23.75,7.79,0.437069118,15597.69673,0.105243419,183.9621265,635.7115585,0.0197133,181.525,45.42074094,0.1296,45.9979,2.2363,12.16012383,-30.7044619,146,2.64,8.76,26.5,-10.75,13.47,10.9,-0.866025404,-0.5,0.176,5.04,10.06517882,0.356311671,12.66733301,107.0522988,2159.780711,93.64986993,25,0.096,13.797,FRA,La Guérite,17,640,176,4.7
J7OSV14,0.755012992,5389.918,17.6,3.975,0.536683673,2497.365514,0.137734472,65.36380786,1261.145955,0.028008701,33.334,30.71938561,0.127,44.4261,2.7702,18.32901098,-31.50937279,146,2.39,5.52,26.5,-10.75,13.47,7,-0.984807753,-0.173648178,0.095,5.35,11.27844875,0.437270221,8.790545745,190.2102201,2670.899196,144.6357656,30,8.518,31.772,OSV,La Guérite,32,456,176,3.5
J7PRS10,0.738807018,971.4988838,7.35,5.07,0.525266754,4897.287327,0.137526201,36.98239533,642.8525226,0.030781939,10.96811321,37.60472037,0.154,46.3181,2.3787,12.50170844,-30.67390831,146,2.02,3.77,26.5,-10.75,13.47,25.7,-0.275637356,-0.961261696,0.098333333,5.18,20.53096802,0.732936078,37.89552971,230.5948353,2660.183066,165.1497816,13,3.993,19.900,PRS,La Guérite,17,198,176,1.7
J7PRS9,0.651460055,1491.766804,32.16666667,3.87,0.515242009,5213.795029,0.135593139,43.87085427,830.5111221,0.024209069,28.26456522,17.45925533,0.1216,46.2508,4.0198,16.80776001,-30.96655998,146,2.14,3.82,26.5,-10.75,13.47,9,-0.999390827,0.034899497,0.212,6.07,9.100951492,0.269214815,5.721688734,229.5605757,2825.39103,134.0159922,21,0.142,30.798,PRS,La Guérite,15,292,176,2.5
J7PRV18,0.633131313,4196.373897,14.58333333,5.625,0.519678646,6235.330141,0.119855481,42.53777064,775.2263204,0.02644009,12.450625,42.26695447,0.1364,45.2689,3.0159,16.15643672,-30.95670494,146,2.53,5.15,26.5,-10.75,13.47,8.7,-0.978147601,-0.207911691,0.093,6.28,8.397318223,0.258842075,5.383370475,175.3614833,2882.259849,118.5036392,45,0.211,20.961,PRV,La Guérite,14,493,176,3
J7PRV5,0.730945122,654.2380426,13.06666667,8.49,0.586834588,NA,NA,NA,NA,NA,6.41119403,60.45861949,0.1646,44.9661,3.295,13.00166331,-29.40624847,146,4.81,7.57,26.5,-10.75,13.47,8.5,-0.999390827,0.034899497,0.250666667,6.18,7.693102432,0.277307941,4.970052831,194.9413235,2841.025243,115.4284153,30,0.116,9.401,PRV,La Guérite,15,170,176,1.3
J7PRV6,0.651849315,1927.938456,6.75,5.58,0.526988737,6346.789243,0.136116025,44.00562966,806.9089015,0.018469937,8.947721519,55.92258831,0.1374,46.00572255,2.9865,13.86416913,-29.63045723,146,4.89,8.88,26.5,-10.75,13.47,8,-0.984807753,-0.173648178,0.072,6.26,10.50725428,0.349447514,8.260463973,235.8826083,3126.089033,133.0301248,23,0.634,11.725,PRV,La Guérite,20,318,176,2.45
J7QUR15,0.723333333,4930.723328,23.66666667,5.075,0.553693082,24874.72704,0.129001728,254.8120511,694.5501322,0.022901618,82.00583333,42.76118569,0.12,47.855,3.0242,14.11047525,-31.49416267,146,2.62,5.3,26.5,-10.75,13.47,25.7,-0.275637356,-0.961261696,0.375,4.85,17.78932683,0.661107615,16.64871362,171.898143,1982.403606,123.8470765,25,1.029,18.453,QUR,La Guérite,32,484,176,3.6
J7SOA12,0.682420122,4011.288972,18.25,4.655,0.509090279,3595.560493,0.131674467,25.40753209,462.109195,0.042016741,35.84,56.78013393,0.1368,47.0262,2.8449,16.87502403,-30.8324128,146,2.715,7.02,26.5,-10.75,13.47,10.5,-0.999390827,0.034899497,0.347,6.39,6.601307405,0.164580928,5.754096492,186.3911524,2375.019608,73.32667232,19,0.279,6.611,SOA,La Guérite,14,489,176,3.8
J7SOA3,0.579331924,7470.907461,28.33333333,5.325,0.523616826,3600.437318,0.154549019,29.05380491,443.7649343,0.04688018,55.04375,54.63835585,0.134,48.7973,3.7215,17.7132959,-30.92522758,146,3.76,5.88,26.5,-10.75,13.47,11,-0.882947593,0.469471563,0.305333333,NA,NA,NA,NA,NA,NA,NA,NA,3.334,40.935,SOA,La Guérite,16,720,176,4.8
J7SOA4,0.650066225,8586.972527,100,4.315,0.472279335,4756.624993,0.179467764,53.11340289,916.9772794,0.040866983,52.044,36.85343171,0.13,46.9464,3.3846,22.06825205,-32.57228836,146,4.51,7.45,26.5,-10.75,13.47,6.6,-0.882947593,0.469471563,0.355,4.64,16.64178735,0.446406444,15.77295927,140.2926027,697.2865092,123.7434105,55,0.820,25.898,SOA,La Guérite,16,467,176,3.5
J7TIA10,0.278170837,1301.013799,11.83333333,6.46,0.341993449,6540.531623,0.174376482,77.42554508,1272.28175,0.036481546,101.5125,25.94097607,0.1512,43.7538,3.9579,21.35698182,-31.6100544,146,2.01,4.74,26.5,-10.75,13.47,25.7,-0.275637356,-0.961261696,0.077333333,4.44,16.42804286,0.666553825,16.56450804,190.3880696,1582.5664,110.3533053,27,2.910,17.469,TIA,La Guérite,11,295,176,2
J8ACP3,0.5139375,2151.573099,8.625,5.045,0.441627691,9082.820518,0.10331998,52.34483001,739.2351391,0.014167614,97.33210526,33.43409163,0.1198,47.7417,2.6309,15.10301783,-30.12511765,210,2.69,3.54,26,-10.67,13.41,29,-0.913545458,-0.406736643,0.146,5.87,29.85930725,1.610144928,37.45738447,226.3806648,10563.03744,551.9209354,20,0.814,6.528,ACP,Metallica,23,338,207,2.4
J8ACP4,0.53633885,5661.673519,12.8,5.24,0.433912815,5542.25915,0.068980974,22.51200735,349.9307128,0.02229696,104.7991667,43.82986506,0.101,47.9168,2.3491,17.5602204,-28.27797188,210,1.34,2.76,26,-10.67,13.41,18.7,-0.913545458,-0.406736643,0.108,4.01,14.11152319,0.39232337,37.59306312,146.6652746,857.4538418,112.8255261,16,1.619,11.084,ACP,Metallica,31,599,207,4.5
J8ACSA16,0.801940035,3778.67509,18.8,5.08,0.559505692,6607.066136,0.089751354,34.90130527,561.9996739,0.020628825,62.87625,40.55585376,0.0946,46.5362,2.0951,18.44547178,-31.56012787,210,2.02,4.44,26,-10.67,13.41,25.5,-0.913545458,-0.406736643,0.114,3.9,12.79230454,0.543413174,42.08760838,124.3605422,532.7386423,71.99994266,28,1.973,27.931,ACSA,Metallica,53,440,207,3.5
J8ACSP4,0.475330739,1107.199767,12,4.4,0.48659885,6078.410193,0.086590748,33.33844281,456.731319,0.033303745,37.0525,20.96124868,0.1178,45.364,2.4251,19.73679728,-29.3611425,210,4.18,7.62,26,-10.67,13.41,21.8,-0.913545458,-0.406736643,0.120666667,4.35,19.08686067,0.816254417,153.3625306,154.3633093,2517.356631,158.6426869,25,1.175,27.219,ACSP,Metallica,14,278,207,2.4
J8AMSP7,0.779653877,5723.546944,12.375,3.825,0.58692575,5371.176399,0.159848939,49.39218286,895.9445163,0.016057653,18.74176471,40.11173535,0.1244,46.1983,2.1405,15.45375298,-30.39006294,210,4.005,4.065,26,-10.67,13.41,30,-0.913545458,-0.406736643,0.073,NA,NA,NA,NA,NA,NA,NA,NA,0.748,53.332,AMSP,Metallica,44,517,207,3.8
J8AMSP8,0.774396407,2175.135866,12,4.56,0.558298806,5573.753931,0.189091374,55.01214573,1017.819782,0.015670779,15.65272727,52.6774306,0.1412,49.5186,2.4261,16.46846533,-29.78016533,210,6.94,8.52,26,-10.67,13.41,24.8,-0.913545458,-0.406736643,0.089666667,4.24,32.62343601,0.99144324,96.55128383,334.1533415,3773.802777,294.5878532,9,1.605,19.729,AMSP,Metallica,27,267,207,2.2
J8CAC14,0.739580603,12899.53065,57,7.42,0.451726287,24447.84897,0.134676165,262.1199744,264.8873745,0.035119219,124.1833333,43.39014897,0.1202,45.8634,2.3535,12.68218295,-30.60012756,210,2.92,4.79,26,-10.67,13.41,29.7,-0.913545458,-0.406736643,0.075333333,4.86,12.92412752,0.480738103,64.68672581,144.1615092,1976.912621,168.356809,27,1.118,28.946,CAC,Metallica,48,676,207,5.5
